102	1127.95	2555.795	0	166,231
103	755.24	2288.9049999999997	0	230,170
104	755.24	2555.795	0	230,231
105	1576.8	1256.35	0	176,262
106	1500.895	1086.48	0	179,262
107	1379.9850000000001	1086.48	0	178,262
108	1267.505	1086.48	0	177,262
109	868.34	1173.105	0	167,255
110	811.79	1259.73	0	167,168
111	1628.375	2671.78	0	199,200
112	811.62	2439.81	0	231,170
113	1577.34	1483.6750000000002	0	263,175
114	1455.8899999999999	1541.13	0	263,264
115	868.34	1342.975	0	168,255
116	811.62	1722.24	0	168,169
117	1568.0800000000002	2540.4300000000003	0	232,233
118	1280.4057437364104	2439.81	0	232,318
119	1576.8	1581.1950000000002	0	264,175
120	1331.99	1610.73	0	272,264
121	1334.98	1579.06	0	264,223
122	868.0	2081.875	0	169,267
123	811.62	2138.0	0	169,170
124	1680.8	2540.425	0	233,234
125	868.0	2212.575	0	170,267
126	1827.6	2561.165	0	234,236
127	1827.6	2422.535	0	234,237
128	1758.13	2641.04	0	234,235
129	1875.005	2641.05	0	235,236
130	1680.8	2143.6400000000003	0	240,172
131	1628.8	2000.1299999999999	0	172,173
132	1576.8	2143.6400000000003	0	172,270
133	1922.42	2571.76	0	236,239
134	1875.0099999999998	2481.29	0	236,237
135	1128.19	2156.45	0	268,269
136	1680.8	1792.9659186374993	0	316,173
137	1680.8	1926.06	0	240,173
138	1629.07	1734.54	0	173,174
139	1577.34	1867.335	0	173,271
140	1459.395	765.87	0	205,206
141	1922.4199999999998	2463.175	0	237,238
142	1217.4207437364103	2287.16	0	269,318
143	1680.8	1677.9	0	316,174
144	1629.07	1621.26	0	174,175
145	1976.595	2481.29	0	238,239
146	1680.8	1572.13	0	316,175
147	1680.8	1452.98	0	252,175
148	1680.8	1501.375	0	181,175
149	1629.07	1426.22	0	176,175
150	1680.8	1311.4250000000002	0	176,252
151	1680.8	1153.5700000000002	0	176,251
152	1680.8	1098.495	0	176,253
153	1629.07	1086.48	0	176,179
154	1827.6	1965.1699999999998	0	240,241
155	1827.6	1872.305	0	240,242
156	1487.525	995.55	0	304,179
157	1424.99	972.62	0	304,178
158	1527.665	972.62	0	304,305
159	1334.98	1041.0149999999999	0	177,178
160	1189.155	995.55	0	177,287
161	1069.67	1086.48	0	177,255
162	991.3199999999999	995.55	0	177,159
163	1847.2599999999998	1892.62	0	241,242
164	1886.28	1943.255	0	241,243
165	1550.06	943.25	0	305,180
166	1424.99	1041.0149999999999	0	178,179
167	1334.98	972.6200000000001	0	178,287
168	1989.8049999999998	710.85	0	210,279
169	1638.58	678.4	0	274,275
170	1938.485	779.3050000000001	0	306,307
171	1680.8	1041.0149999999999	0	179,253
172	1615.4299999999998	995.55	0	179,180
173	1994.9850000000001	1196.63	0	211,190
174	1783.36	809.02	0	275,276
175	1783.36	779.3050000000001	0	275,307
176	1783.36	738.36	0	275,280
177	1644.315	825.3	0	275,277
178	1783.36	694.625	0	275,279
179	1680.8	944.835	0	180,253
180	1615.4299999999998	890.9499999999999	0	180,277
181	1913.42	1308.0400000000002	0	212,189
182	1850.855	825.3	0	276,277
183	1875.9499999999998	2063.075	0	213,191
184	1966.02	825.3	0	277,278
185	1958.62	738.36	0	278,280
186	1966.02	710.85	0	278,279
187	1973.42	1437.15	0	183,185
188	1973.42	1363.09	0	183,184
189	1870.9899999999998	710.85	0	279,280
190	1424.99	692.0699999999999	0	282,283
191	1382.31	678.4	0	282,315
192	1765.9850000000001	1196.63	0	251,252
193	1459.395	678.4	0	283,315
194	452.98	606.585	0	156,157
195	1087.545	834.31	0	284,286
196	1131.76	735.29	0	284,285
197	1043.33	729.045	0	284,159
198	1887.6632294124981	1730.55	0	316,317
199	834.73	606.5799999999999	0	157,158
200	1969.16	1225.46	0	189,190
201	1866.92	973.875	0	253,254
202	1183.4099999999999	949.69	0	286,287
203	1043.33	892.0	0	286,159
204	1306.6514874728207	2362.388963478133	0	318,319
205	1043.33	972.62	0	159,287
206	944.97	1937.93	1	1243,1303
207	961.6	2173.14	1	1213,1175
208	1840.85	2539.07	1	1197,1198
209	917.71	848.06	1	1183,1184
210	1840.85	2578.98	1	1198,1199
211	1091.03	2183.36	1	1305,1175
212	1882.48	1448.94	1	1214,1216
213	1865.75	2562.38	1	1198,1231
214	1332.92	1065.93	1	1219,1239
215	1881.47	1655.24	1	1212,1217
216	1332.92	1117.94	1	1218,1238
217	1615.06	1671.87	1	1210,1211
218	665.4	2586.14	1	1289,1237
219	1142.62	1119.88	1	1179,1218
220	1842.31	2484.26	1	1197,1203
221	1089.95	1741.67	1	1246,1248
222	1837.43	2183.47	1	1162,1200
223	1089.95	1789.48	1	1246,1248
224	1891.14	2417.03	1	1231,1202
225	1423.09	1736.63	1	1277,1246
226	1821.99	2048.98	1	1162,1164
227	1069.58	1905.84	1	1305,1248
228	1423.09	1786.97	1	1277,1246
229	1813.85	2801.26	1	1286,1223
230	1300.23	1147.94	1	1311,1218
231	1831.94	1572.53	1	1244,1216
232	1049.33	2529.42	1	1237,1205
233	1139.43	2841.5	1	1205
234	1815.1	2308.8	1	1202,1236
235	1769.08	1382.98	1	1214,1233
236	1782.6	2393.06	1	1241,1201
237	1787.1	1302.46	1	1225,1233
238	1782.6	2453.66	1	1242,1201
239	1184.25	1090.81	1	1232,1218
240	1261.04	969.86	1	1220,1222
241	992.31	1970.51	1	1243,1235
242	1880.09	2627.15	1	1224,1199
243	961.03	1888.72	1	1243,1228
244	1715.8400000000001	2097.4300000000003	1	1160,1161
245	1526.43	2154.775	1	1160,1192
246	1526.4299999999998	2063.1949999999997	1	1160,1191
247	1526.43	2332.2250000000004	1	1192,1285
248	1526.43	2216.33	1	1192,1195
249	1503.5249999999999	2426.32	1	1192,1193
250	1481.85	2115.0099999999998	1	1192,1191
251	1458.9499999999998	2426.32	1	1192,1206
252	1437.27	2308.665	1	1192,1172
253	1526.43	2732.04	1	1288,1286
254	1503.5249999999999	2622.57	1	1288,1193
255	1353.36	2622.57	1	1288,1207
256	1226.09	2732.04	1	1288,1205
257	1751.7	2116.23	1	1161,1162
258	1526.4299999999998	2580.8199999999997	1	1193,1286
259	1526.4299999999998	2482.7	1	1193,1285
260	1480.62	2591.865	1	1193,1207
261	1480.62	2518.66	1	1193,1250
262	1480.62	2451.25	1	1193,1206
263	664.95	2367.705	1	1289,1275
264	664.95	2737.1400000000003	1	1289,1290
265	1879.18	2048.98	1	1162,1163
266	1049.34	2737.14	1	1290,1205
267	1690.34	2238.13	1	1195,1196
268	1631.3200000000002	1448.94	1	1291,1292
269	1526.8600000000001	1409.745	1	1291,1276
270	1715.84	2511.665	1	1196,1197
271	1526.17	1626.43	1	1292,1277
272	1526.43	1527.47	1	1292,1276
273	1526.17	1799.4650000000001	1	1165,1277
274	1526.4299999999998	1958.61	1	1165,1191
275	1681.025	1247.53	1	1293,1295
276	1609.97	1198.5500000000002	1	1293,1189
277	1609.97	1123.895	1	1293,1188
278	1627.0149999999999	1090.81	1	1293,1298
279	1615.47	1090.81	1	1293,1297
280	1813.8500000000001	2559.025	1	1198,1286
281	1609.9699999999998	1336.5	1	1294,1296
282	1609.9699999999998	1274.995	1	1294,1295
283	1526.86	1305.32	1	1276,1294
284	1568.415	1240.11	1	1294,1189
285	1813.8500000000001	2603.065	1	1199,1286
286	1673.0900000000001	1302.46	1	1295,1296
287	1413.095	1156.99	1	1168,1187
288	1451.65	1156.99	1	1168,1189
289	1476.81	1123.895	1	1168,1188
290	1180.8486982421664	1255.98	1	1310,1169
291	1129.1799999999998	1602.66	1	1209,1169
292	1062.4986982421665	1255.98	1	1309,1169
293	940.7950000000001	1255.98	1	1184,1169
294	897.8950000000001	1602.66	1	1208,1169
295	828.01	1255.98	1	1169,1185
296	763.72	1429.3200000000002	1	1273,1169
297	1815.1	2383.8050000000003	1	1201,1202
298	1815.1	2458.375	1	1201,1203
299	1798.85	2340.95	1	1201,1236
300	1543.3899999999999	1090.81	1	1297,1188
301	1620.97	993.5899999999999	1	1297,1298
302	1326.3899999999999	1346.8	1	1170,1171
303	1426.49	1301.3899999999999	1	1276,1170
304	1250.5986982421664	1255.98	1	1310,1170
305	1413.095	1255.98	1	1170,1187
306	1337.1573964843328	1255.98	1	1311,1170
307	1840.425	2432.5	1	1202,1203
308	1426.49	1474.73	1	1276,1171
309	1326.3899999999999	1602.66	1	1209,1171
310	773.5799999999999	1002.52	1	1299,1300
311	719.49	1156.99	1	1185,1299
312	553.6	1156.99	1	1299,1302
313	441.8	1147.9650000000001	1	1299,1301
314	1331.6799999999998	2426.32	1	1172,1206
315	1173.6	2426.32	1	1172,1205
316	1121.11	2308.665	1	1172,1175
317	1049.34	2455.55	1	1204,1205
318	997.1550000000001	2426.33	1	1204,1175
319	854.345	2426.3199999999997	1	1176,1204
320	763.72	2455.29	1	1275,1204
321	1749.225	2340.95	1	1241,1236
322	892.0	1002.52	1	1184,1300
323	832.79	1156.99	1	1185,1300
324	1226.09	2591.865	1	1205,1207
325	1226.09	2518.66	1	1250,1205
326	1226.09	2451.25	1	1205,1206
327	1085.225	2426.33	1	1205,1175
328	441.8	1296.105	1	1301,1302
329	1353.36	2476.16	1	1250,1206
330	665.4	1206.4850000000001	1	1185,1302
331	665.4	1345.6	1	1273,1302
332	1353.36	2561.16	1	1250,1207
333	929.01	1817.92	1	1178,1303
334	913.0500000000001	1951.935	1	1304,1303
335	763.72	2338.74	1	1176,1275
336	763.72	2168.555	1	1176,1274
337	1032.07	1718.25	1	1208,1248
338	1032.0700000000002	1653.435	1	1208,1209
339	972.56	1732.29	1	1208,1178
340	838.385	1732.29	1	1208,1304
341	763.72	1667.475	1	1208,1273
342	1798.0	1489.3	1	1240,1215
343	913.0500000000001	1775.105	1	1304,1178
344	763.72	1987.335	1	1304,1274
345	763.72	1810.505	1	1304,1273
346	1426.48	1653.435	1	1209,1277
347	1061.01	1704.21	1	1209,1248
348	714.56	1255.98	1	1273,1185
349	714.56	1888.72	1	1273,1274
350	665.4	1658.73	1	1273,1153
351	1121.11	2149.185	1	1305,1307
352	1121.11	2010.4249999999997	1	1305,1306
353	1032.07	1775.105	1	1178,1248
354	1526.17	1671.645	1	1210,1277
355	714.56	2251.16	1	1274,1275
356	665.4	2069.94	1	1274,1154
357	1423.09	2010.4249999999997	1	1306,1191
358	1262.19	2115.01	1	1306,1307
359	1062.4986982421665	1147.94	1	1179,1309
360	989.59	998.0	1	1179,1184
361	1752.08	1674.1599999999999	1	1211,1212
362	1476.325	1606.0	1	1276,1277
363	1426.48	1248.04	1	1276,1187
364	1476.6750000000002	1240.1100000000001	1	1276,1189
365	1205.226927734333	1170.2484349810288	1	1308,1310
366	1274.9073964843328	1159.0942174905144	1	1308,1311
367	1135.4073964843328	1159.0942174905144	1	1308,1309
368	958.0999999999999	516.76	1	1181,1182
369	1849.02	1618.45	1	1245,1217
370	1476.325	1905.84	1	1277,1191
371	1135.4073964843328	1212.294138106029	1	1309,1310
372	989.59	1201.1399206155147	1	1309,1184
373	958.0999999999999	762.93	1	1182,1183
374	1792.0099999999998	1448.95	1	1214,1215
375	1274.9073964843328	1213.294138106029	1	1310,1311
376	1399.4073964843328	1206.4850000000001	1	1311,1187
377	892.0	1206.48	1	1184,1185
378	1881.75	1592.81	1	1216,1217
379	1283.795	1090.81	1	1218,1219
380	1426.48	1198.5500000000002	1	1187,1189
381	1332.92	1017.6199999999999	1	1219,1221
382	1296.98	1005.36	1	1219,1220
383	1543.3899999999999	1156.99	1	1188,1189
384	1332.92	945.885	1	1220,1221
385	1595.6350000000002	2539.07	1	1285,1286
386	1813.8500000000001	2766.275	1	1286,1223
387	1813.8500000000001	2704.3450000000003	1	1286,1287
388	1909.57	1779.98	2	2330,2269
389	1874.02	2276.94	2	2314,2255
390	1956.12	1137.27	2	2304,2358
391	1876.58	2832.06	2	2306,2322
392	1993.46	2554.42	2	2321,2309
393	1858.93	2888.56	2	2322,2217
394	1880.85	2109.64	2	2231,2331
395	1924.92	2576.51	2	2309,2313
396	1026.81	2026.99	2	2256,2279
397	1223.4	1117.78	2	2301,2253
398	1942.32	1491.46	2	2325,2327
399	973.71	1994.03	2	2279,2367
400	989.58	1943.98	2	2308,2279
401	1173.02	1147.49	2	2198,2301
402	1301.1	939.89	2	2266,2299
403	1887.64	1615.54	2	2326,2329
404	1327.94	1177.08	2	2373,2301
405	683.07	2680.32	2	2263,2252
406	1074.61	2610.68	2	2276,2252
407	1372.35	926.45	2	2299,2302
408	1943.01	1701.05	2	2327,2270
409	1074.61	2672.12	2	2273,2252
410	1053.35	1779.2	2	2280,2251
411	1053.35	1828.35	2	2251,2366
412	1459.43	1775.1	2	2281,2251
413	1661.0	1721.7	2	2284,2270
414	1459.43	1830.4	2	2281,2251
415	813.72	539.34	2	2365,2334
416	999.45	436.3	2	2297,2298
417	1902.87	2560.44	2	2313,2316
418	1827.11	1420.73	2	2324,2254
419	813.72	761.02	2	2361,2334
420	1929.81	1866.16	2	2268,2333
421	1828.86	1334.84	2	2305,2254
422	760.43	2178.515	2	2352,2223
423	760.43	2031.375	2	2352,2367
424	722.55	2248.8599999999997	2	2352,2353
425	722.545	1954.58	2	2352,2351
426	684.67	2202.115	2	2352,2205
427	684.67	2054.98	2	2352,2204
428	1372.35	1032.075	2	2257,2300
429	760.43	2350.75	2	2353,2223
430	760.43	2483.455	2	2353,2278
431	683.07	2544.185	2	2353,2263
432	684.67	2439.09	2	2353,2206
433	684.67	2303.67	2	2353,2205
434	1613.62	1092.2	2	2226,2291
435	1372.35	1086.92	2	2258,2300
436	1504.585	1264.19	2	2290,2213
437	1445.17	1229.9697669111902	2	2290,2372
438	1445.17	1191.1923443930953	2	2290,2371
439	1564.0	1225.0500000000002	2	2290,2291
440	1503.745	1185.92	2	2241,2290
441	1638.81	1310.6100000000001	2	2354,2293
442	1651.02	1279.91	2	2354,2292
443	1663.24	1310.6100000000001	2	2354,2355
444	1022.54	567.095	2	2195,2296
445	1060.94	443.39	2	2195,2297
446	1041.4450562365246	465.423850586261	2	2195,2297
447	1060.94	418.39	2	2195,2298
448	1372.35	1146.605	2	2259,2301
449	1613.62	1264.18	2	2291,2292
450	1663.24	1178.19	2	2291,2355
451	1562.32	1139.06	2	2241,2291
452	1808.91	1454.075	2	2323,2324
453	1663.24	1272.0500000000002	2	2355,2292
454	1791.82	1307.375	2	2355,2357
455	1791.82	1186.0500000000002	2	2355,2356
456	1887.64	1563.555	2	2260,2326
457	1855.8	1528.4	2	2260,2324
458	1601.405	1279.91	2	2292,2293
459	1564.0	1272.0500000000002	2	2292,2213
460	1887.63	1456.095	2	2324,2325
461	1800.1999999999998	1279.9	2	2356,2357
462	1903.6299999999999	1208.585	2	2356,2358
463	1022.54	761.405	2	2197,2296
464	1724.335	2109.64	2	2229,2231
465	1639.76	2088.935	2	2229,2282
466	1839.65	2527.14	2	2261,2316
467	1638.81	1587.4050000000002	2	2293,2359
468	1638.81	1414.37	2	2293,2360
469	1601.405	1687.39	2	2293,2374
470	1564.0	1579.665	2	2212,2293
471	1564.0	1375.92	2	2293,2213
472	1097.3	1185.92	2	2198,2311
473	1022.54	901.945	2	2198,2310
474	1021.57	1060.055	2	2198,2287
475	1940.1750000000002	2109.64	2	2230,2231
476	1839.65	2464.835	2	2262,2315
477	1887.64	1669.205	2	2326,2328
478	1909.57	1583.46	2	2326,2327
479	945.5274681626091	900.144918942561	2	2199,2295
480	945.09	1058.9250000000002	2	2199,2287
481	852.76	1183.66	2	2199,2286
482	722.545	1183.66	2	2199,2350
483	1783.705	2209.8599999999997	2	2231,2232
484	1639.76	2159.75	2	2231,2282
485	658.385	2713.38	2	2263,2264
486	633.7	2637.9700000000003	2	2263,2207
487	995.2	901.945	2	2310,2295
488	977.375	866.1	2	2295,2296
489	970.145	934.19	2	2295,2287
490	1715.795	1487.42	2	2359,2360
491	1639.77	1694.2150000000001	2	2374,2359
492	684.66	1283.505	2	2200,2350
493	1639.76	2229.36	2	2232,2282
494	1093.925	2713.38	2	2274,2264
495	1000.845	2754.1800000000003	2	2215,2264
496	742.635	2754.1800000000003	2	2214,2264
497	633.7	2728.79	2	2214,2264
498	959.55	732.4549999999999	2	2296,2361
499	959.55	569.615	2	2296,2365
500	991.045	481.08	2	2296,2297
501	959.55	838.9499999999999	2	2296,2363
502	684.66	1481.8	2	2201,2350
503	1265.78	2644.74	2	2273,2233
504	1265.78	2512.42	2	2277,2233
505	1164.57	2608.08	2	2276,2233
506	1164.57	2541.92	2	2275,2233
507	960.03	458.69	2	2297,2364
508	921.645	811.8	2	2361,2363
509	848.73	811.8	2	2361,2362
510	684.66	1673.8600000000001	2	2202,2351
511	1562.9	2578.58	2	2272,2234
512	1464.95	2644.74	2	2273,2234
513	1464.95	2512.42	2	2277,2234
514	878.8399999999999	436.29999999999995	2	2298,2364
515	883.74	838.9499999999999	2	2362,2363
516	684.66	1859.9	2	2203,2351
517	1336.725	1026.45	2	2299,2300
518	1960.195	1816.07	2	2268,2269
519	1321.685	1117.78	2	2300,2301
520	1943.0099999999998	1958.29	2	2332,2333
521	886.875	486.12	2	2364,2365
522	582.09	2357.89	2	2205,2206
523	1943.0149999999999	1742.22	2	2269,2270
524	535.2850000000001	2568.08	2	2206,2207
525	1436.2549999999999	937.7	2	2302,2303
526	797.65	649.95	2	2334,2335
527	906.8899999999999	1783.17	2	2280,2366
528	867.0699999999999	1869.52	2	2366,2367
529	760.43	1826.345	2	2366,2351
530	609.9300000000001	2713.38	2	2214,2207
531	586.16	2809.935	2	2214,2207
532	1639.76	1968.875	2	2282,2239
533	1639.76	1805.87	2	2281,2239
534	760.43	1912.0549999999998	2	2367,2351
535	945.65	1475.79	2	2208,2285
536	853.04	1687.39	2	2208,2280
537	853.04	1264.19	2	2208,2286
538	760.43	1634.9450000000002	2	2208,2351
539	760.43	1423.35	2	2208,2350
540	911.7349999999999	2514.86	2	2240,2278
541	1638.8000000000002	2657.42	2	2272,2218
542	1638.8000000000002	2536.4300000000003	2	2272,2219
543	1638.8000000000002	2586.075	2	2272,2313
544	1605.055	2703.13	2	2272,2217
545	1562.8999999999999	2673.935	2	2272,2273
546	1600.8500000000001	2512.42	2	2272,2277
547	1564.0	1906.75	2	2368,2282
548	1520.0500000000002	1943.98	2	2368,2369
549	1511.165	1869.52	2	2368,2281
550	1244.27	1263.4748450361901	2	2209,2372
551	1097.3	1264.19	2	2209,2311
552	1022.39	1374.19	2	2209,2285
553	1413.75	2703.1299999999997	2	2273,2216
554	1119.59	2644.74	2	2273,2276
555	1093.925	2703.1299999999997	2	2273,2274
556	1188.92	2703.1299999999997	2	2273,2215
557	1564.0	2102.8050000000003	2	2369,2282
558	1184.435	1687.39	2	2210,2375
559	1022.39	1585.79	2	2210,2285
560	1037.875	1687.39	2	2210,2280
561	1236.4318146686346	1196.4646887861904	2	2370,2372
562	1173.02	1190.9923443930952	2	2370,2311
563	1299.8436293372692	1186.5723443930951	2	2370,2373
564	1374.4499999999998	1471.94	2	2211,2212
565	1433.3799999999999	1368.065	2	2211,2213
566	1374.4499999999998	1263.4748450361901	2	2211,2372
567	1113.6999999999998	2512.42	2	2275,2277
568	1119.59	2571.42	2	2275,2276
569	1400.143629337269	1196.4646887861904	2	2371,2372
570	1354.978004337269	1186.7723443930952	2	2371,2373
571	1439.76	1687.39	2	2212,2375
572	1498.69	1471.94	2	2212,2213
573	1439.7790021686346	1263.4748450361901	2	2372,2213
574	1173.02	1229.9697669111902	2	2372,2311
575	1327.410816837269	1196.4646887861904	2	2372,2373
576	1639.76	2482.235	2	2277,2219
577	1601.88	2452.05	2	2277,2282
578	1410.73	2452.05	2	2277,2220
579	1160.7	2452.0499999999997	2	2277,2222
580	1062.83	2482.235	2	2277,2278
581	865.7	2830.335	2	2214,2215
582	1018.27	2452.0499999999997	2	2278,2222
583	867.175	2452.05	2	2278,2223
584	1008.385	934.19	2	2310,2287
585	1638.8	1721.8921237796162	2	2374,2284
586	1601.4819450278192	1742.22	2	2374,2281
587	1562.91	1715.4733958285665	2	2374,2375
588	1021.57	1225.055	2	2311,2287
589	1511.7451760764031	1742.22	2	2375,2281
590	1053.35	1715.4733958285665	2	2375,2280
591	984.02	1687.39	2	2280,2285
592	760.43	1734.79	2	2280,2351
593	1601.88	1869.52	2	2281,2282
594	1748.4050000000002	2611.71	2	2313,2218
595	1639.76	2350.455	2	2282,2219
596	1564.0	2356.84	2	2282,2220
597	1913.62	2401.77	2	2314,2315
598	1882.285	2505.31	2	2315,2316
599	1019.27	2267.22	2	2221,2222
600	983.33	1264.19	2	2285,2287
601	945.09	1223.9250000000002	2	2286,2287
602	760.43	1225.055	2	2286,2350
603	722.545	1582.5	2	2350,2351
604	1384.06	981.13	3	3278,3333
605	1384.06	925.93	3	3279,3333
606	1460.06	928.33	3	3326,3251
607	783.18	2603.74	3	3291,3330
608	1849.62	1299.71	3	3341,3328
609	783.18	2662.82	3	3291,3330
610	1848.12	1386.6	3	3328,3315
611	1075.17	2601.79	3	3293,3330
612	1878.62	1500.23	3	3336,3316
613	1075.17	2663.31	3	3293,3330
614	1966.87	1455.71	3	3313,3315
615	1918.08	1587.32	3	3312,3313
616	1966.17	1673.71	3	3309,3314
617	988.11	364.33	3	3392
618	1933.51	1754.51	3	3310,3343
619	1871.5997109375003	1049.71	3	3360
620	1871.5997109375003	1098.25	3	3362
621	1679.06	1758.62	3	3306,3307
622	1907.36	1074.544904490625	3	3361
623	1954.22	1844.52	3	3311,3344
624	1903.83	2091.56	3	3246,3250
625	1917.36	2714.61	3	3300,3349
626	2002.57	2454.85	3	3303
627	1948.54	2592.54	3	3347,3301
628	1923.96	2554.23	3	3304,3300
629	1861.29	2520.54	3	3338,3302
630	1861.29	2456.54	3	3337,3302
631	1895.7	2372.89	3	3305,3331
632	1946.61	2223.45	3	3246,3249
633	1029.85	2007.07	3	3340,3329
634	974.01	1984.5	3	3340,3261
635	1311.21	896.1	3	3279,3281
636	992.64	1922.27	3	3339,3340
637	1384.06	879.69	3	3325,3279
638	1119.17	1769.23	3	3332,3398
639	1228.67	1078.44	3	3277,3327
640	1119.17	1823.53	3	3332,3398
641	1178.99	1107.79	3	3277,3186
642	1445.54	1768.45	3	3332,3399
643	1315.23	1137.44	3	3277,3351
644	1445.54	1825.09	3	3332,3399
645	1384.06	1106.93	3	3277,3335
646	1384.06	1045.73	3	3278,3334
647	673.2	1970.37	3	3224,3285
648	795.675	2554.0	3	3288,3292
649	740.6850000000001	2505.76	3	3288,3287
650	728.19	2554.0	3	3288,3291
651	673.2	2534.4049999999997	3	3288,3290
652	941.3687010546925	438.3442339062533	3	3384,3392
653	673.2	2209.775	3	3225,3285
654	1169.8899999999999	2529.88	3	3289,3383
655	1128.485	2554.0	3	3289,3292
656	1128.485	2505.76	3	3289,3287
657	941.3687010546925	596.5184678125063	3	3385,3392
658	456.86	2471.685	3	3226,3227
659	673.2	2653.9049999999997	3	3290,3291
660	625.36	2632.81	3	3290,3231
661	941.3687010546925	745.9584678125059	3	3386,3392
662	625.36	2452.09	3	3227,3228
663	541.11	2389.37	3	3227,3229
664	1720.465	1678.073975762045	3	3259,3367
665	1654.104403463228	1704.745	3	3259,3395
666	783.1800000000001	2567.15	3	3291,3292
667	783.1800000000001	2719.55	3	3291,3294
668	741.525	2753.81	3	3291,3233
669	673.2	2474.37	3	3228,3287
670	673.2	2386.065	3	3228,3285
671	625.36	2359.26	3	3228,3229
672	983.1773557337373	1801.33	3	3260,3398
673	865.01	1844.52	3	3260,3261
674	869.81	1756.6857199072122	3	3260,3396
675	755.6400000000001	1801.33	3	3260,3285
676	1122.53	2580.3	3	3292,3293
677	1169.8899999999999	2567.15	3	3292,3383
678	1017.8299999999999	2554.0	3	3292,3266
679	878.375	2554.0	3	3292,3265
680	1019.0317215593897	519.3984678125066	3	3388,3392
681	755.6400000000001	1963.27	3	3261,3285
682	1169.89	2671.685	3	3293,3296
